pid,time,latency,contributorsize,ageAtActions,total_commit,total_nonemerge_commit,interventionTRUE,time_after_intervention,language
37346186,5,15.4038,228,57,13079,12820,0,0,Shell
37346186,6,20.8094,228,57,13079,12820,0,0,Shell
37346186,7,126.017,228,57,13079,12820,0,0,Shell
37346186,8,40.3727,228,57,13079,12820,0,0,Shell
37346186,9,48.325,228,57,13079,12820,0,0,Shell
37346186,10,66.1955,228,57,13079,12820,0,0,Shell
37346186,11,254.624,228,57,13079,12820,0,0,Shell
37346186,12,23.9459,228,57,13079,12820,0,0,Shell
37346186,13,10.6717,228,57,13079,12820,1,1,Shell
37346186,14,10.0769,228,57,13079,12820,1,2,Shell
37346186,15,50.9533,228,57,13079,12820,1,3,Shell
37346186,16,42.0478,228,57,13079,12820,1,4,Shell
37346186,17,79.3176,228,57,13079,12820,1,5,Shell
37346186,18,29.8655,228,57,13079,12820,1,6,Shell
37346186,19,9.68333,228,57,13079,12820,1,7,Shell
37346186,20,55.21,228,57,13079,12820,1,8,Shell
37346186,21,23.2341,228,57,13079,12820,1,9,Shell
37346186,22,69.2682,228,57,13079,12820,1,10,Shell
37346186,23,37.888,228,57,13079,12820,1,11,Shell
37346186,24,35.9905,228,57,13079,12820,1,12,Shell
3736407,1,4937.92,327,95,2048,1749,0,0,SCSS
3736407,2,6708.71,327,95,2048,1749,0,0,SCSS
3736407,3,7857.11,327,95,2048,1749,0,0,SCSS
3736407,4,8210.6,327,95,2048,1749,0,0,SCSS
3736407,5,7558,327,95,2048,1749,0,0,SCSS
3736407,6,9467.75,327,95,2048,1749,0,0,SCSS
3736407,7,3777.36,327,95,2048,1749,0,0,SCSS
3736407,8,4490.8,327,95,2048,1749,0,0,SCSS
3736407,9,1767.45,327,95,2048,1749,0,0,SCSS
3736407,10,1640.48,327,95,2048,1749,0,0,SCSS
3736407,11,1586.41,327,95,2048,1749,0,0,SCSS
3736407,12,413,327,95,2048,1749,0,0,SCSS
3736407,13,987.282,327,95,2048,1749,1,1,SCSS
3736407,14,1108.14,327,95,2048,1749,1,2,SCSS
3736407,15,1961.82,327,95,2048,1749,1,3,SCSS
3736407,16,1213.33,327,95,2048,1749,1,4,SCSS
3736407,17,612.7,327,95,2048,1749,1,5,SCSS
3736407,18,72.7143,327,95,2048,1749,1,6,SCSS
3736407,19,105.762,327,95,2048,1749,1,7,SCSS
3736407,20,2,327,95,2048,1749,1,8,SCSS
3736407,21,2790,327,95,2048,1749,1,9,SCSS
3736407,22,1918,327,95,2048,1749,1,10,SCSS
3736407,23,685.286,327,95,2048,1749,1,11,SCSS
3736407,24,336.775,327,95,2048,1749,1,12,SCSS
37459110,1,77.1674,43,57,,,0,0,Python
37459110,2,426.759,43,57,,,0,0,Python
37459110,3,573.447,43,57,,,0,0,Python
37459110,4,462.645,43,57,,,0,0,Python
37459110,5,324,43,57,,,0,0,Python
37459110,6,102.167,43,57,,,0,0,Python
37459110,7,1302.41,43,57,,,0,0,Python
37459110,8,591.657,43,57,,,0,0,Python
37459110,9,235.105,43,57,,,0,0,Python
37459110,10,569.194,43,57,,,0,0,Python
37459110,11,236.567,43,57,,,0,0,Python
37459110,12,444.33,43,57,,,0,0,Python
37459110,13,428.297,43,57,,,1,1,Python
37459110,14,309.392,43,57,,,1,2,Python
37459110,15,272.567,43,57,,,1,3,Python
37459110,16,54.7881,43,57,,,1,4,Python
37459110,17,105.759,43,57,,,1,5,Python
37459110,18,288.8,43,57,,,1,6,Python
37459110,19,342.265,43,57,,,1,7,Python
37459110,20,123.102,43,57,,,1,8,Python
37459110,21,466.84,43,57,,,1,9,Python
37459110,22,228.951,43,57,,,1,10,Python
37459110,23,371.958,43,57,,,1,11,Python
37459110,24,156.565,43,57,,,1,12,Python
37489525,1,166.944,380,56,13443,9961,0,0,Python
37489525,2,128.836,380,56,13443,9961,0,0,Python
37489525,3,130.105,380,56,13443,9961,0,0,Python
37489525,4,499.843,380,56,13443,9961,0,0,Python
37489525,5,235.615,380,56,13443,9961,0,0,Python
37489525,6,133.628,380,56,13443,9961,0,0,Python
37489525,7,128.61,380,56,13443,9961,0,0,Python
37489525,8,160.114,380,56,13443,9961,0,0,Python
37489525,9,181.338,380,56,13443,9961,0,0,Python
37489525,10,240.464,380,56,13443,9961,0,0,Python
37489525,11,123.704,380,56,13443,9961,0,0,Python
37489525,12,195.787,380,56,13443,9961,0,0,Python
37489525,13,282.172,380,56,13443,9961,1,1,Python
37489525,14,405.841,380,56,13443,9961,1,2,Python
37489525,15,306.589,380,56,13443,9961,1,3,Python
37489525,16,239.195,380,56,13443,9961,1,4,Python
37489525,17,248.452,380,56,13443,9961,1,5,Python
37489525,18,307.446,380,56,13443,9961,1,6,Python
37489525,19,132.687,380,56,13443,9961,1,7,Python
37489525,20,143.909,380,56,13443,9961,1,8,Python
37489525,21,35.7635,380,56,13443,9961,1,9,Python
37489525,22,114.25,380,56,13443,9961,1,10,Python
37489525,23,138.377,380,56,13443,9961,1,11,Python
37489525,24,45.43,380,56,13443,9961,1,12,Python
37570386,1,25.5167,148,58,1246,704,0,0,Ruby
37570386,2,7.38182,148,58,1246,704,0,0,Ruby
37570386,3,34.9,148,58,1246,704,0,0,Ruby
37570386,4,610.23,148,58,1246,704,0,0,Ruby
37570386,5,2.3,148,58,1246,704,0,0,Ruby
37570386,6,0.790909,148,58,1246,704,0,0,Ruby
37570386,7,3.775,148,58,1246,704,0,0,Ruby
37570386,8,2.49412,148,58,1246,704,0,0,Ruby
37570386,9,22.2583,148,58,1246,704,0,0,Ruby
37570386,10,229.487,148,58,1246,704,0,0,Ruby
37570386,11,50,148,58,1246,704,0,0,Ruby
37570386,12,15.0235,148,58,1246,704,0,0,Ruby
37570386,13,1.25556,148,58,1246,704,1,1,Ruby
37570386,14,1480.2,148,58,1246,704,1,2,Ruby
37570386,15,4.35,148,58,1246,704,1,3,Ruby
37570386,16,6.6,148,58,1246,704,1,4,Ruby
37570386,17,6.5,148,58,1246,704,1,5,Ruby
37570386,18,0.1,148,58,1246,704,1,6,Ruby
37570386,19,153.633,148,58,1246,704,1,7,Ruby
37570386,20,2.5,148,58,1246,704,1,8,Ruby
37570386,21,95,148,58,1246,704,1,9,Ruby
37570386,22,11,148,58,1246,704,1,10,Ruby
37570386,23,0.1,148,58,1246,704,1,11,Ruby
37570386,24,9.05,148,58,1246,704,1,12,Ruby
37717474,1,260.789,422,56,3640,3202,0,0,JavaScript
37717474,2,89.2432,422,56,3640,3202,0,0,JavaScript
37717474,3,131.839,422,56,3640,3202,0,0,JavaScript
37717474,4,57.8042,422,56,3640,3202,0,0,JavaScript
37717474,5,41.4585,422,56,3640,3202,0,0,JavaScript
37717474,6,86.3583,422,56,3640,3202,0,0,JavaScript
37717474,7,222.947,422,56,3640,3202,0,0,JavaScript
37717474,8,177.788,422,56,3640,3202,0,0,JavaScript
37717474,9,129.955,422,56,3640,3202,0,0,JavaScript
37717474,10,259.531,422,56,3640,3202,0,0,JavaScript
37717474,11,305.587,422,56,3640,3202,0,0,JavaScript
37717474,12,143.622,422,56,3640,3202,0,0,JavaScript
37717474,13,76.0143,422,56,3640,3202,1,1,JavaScript
37717474,14,346.551,422,56,3640,3202,1,2,JavaScript
37717474,15,33.6467,422,56,3640,3202,1,3,JavaScript
37717474,16,156.52,422,56,3640,3202,1,4,JavaScript
37717474,17,147.158,422,56,3640,3202,1,5,JavaScript
37717474,18,70.3133,422,56,3640,3202,1,6,JavaScript
37717474,19,470.014,422,56,3640,3202,1,7,JavaScript
37717474,20,547.479,422,56,3640,3202,1,8,JavaScript
37717474,21,451.021,422,56,3640,3202,1,9,JavaScript
37717474,22,120.978,422,56,3640,3202,1,10,JavaScript
37717474,23,128.77,422,56,3640,3202,1,11,JavaScript
37717474,24,101.869,422,56,3640,3202,1,12,JavaScript
3791835,1,414.504,362,96,29991,26513,0,0,C
3791835,2,506.316,362,96,29991,26513,0,0,C
3791835,3,88.1235,362,96,29991,26513,0,0,C
3791835,4,121.687,362,96,29991,26513,0,0,C
3791835,5,324.467,362,96,29991,26513,0,0,C
3791835,6,250.172,362,96,29991,26513,0,0,C
3791835,7,960.889,362,96,29991,26513,0,0,C
3791835,8,180.939,362,96,29991,26513,0,0,C
3791835,9,334.353,362,96,29991,26513,0,0,C
3791835,10,217.347,362,96,29991,26513,0,0,C
3791835,11,250.248,362,96,29991,26513,0,0,C
3791835,12,186.348,362,96,29991,26513,0,0,C
3791835,13,291.067,362,96,29991,26513,1,1,C
3791835,14,91.5901,362,96,29991,26513,1,2,C
3791835,15,126.275,362,96,29991,26513,1,3,C
3791835,16,198.456,362,96,29991,26513,1,4,C
3791835,17,170.287,362,96,29991,26513,1,5,C
3791835,18,234.077,362,96,29991,26513,1,6,C
3791835,19,100.021,362,96,29991,26513,1,7,C
3791835,20,49.8444,362,96,29991,26513,1,8,C
3791835,21,34.9894,362,96,29991,26513,1,9,C
3791835,22,65.4525,362,96,29991,26513,1,10,C
3791835,23,65.0395,362,96,29991,26513,1,11,C
3791835,24,39.3218,362,96,29991,26513,1,12,C
3816238,1,124,96,95,3799,3554,0,0,Java
3816238,2,78.875,96,95,3799,3554,0,0,Java
3816238,3,188.167,96,95,3799,3554,0,0,Java
3816238,4,106.525,96,95,3799,3554,0,0,Java
3816238,5,520.1,96,95,3799,3554,0,0,Java
3816238,6,119.25,96,95,3799,3554,0,0,Java
3816238,7,55.8333,96,95,3799,3554,0,0,Java
3816238,8,359.2,96,95,3799,3554,0,0,Java
3816238,9,131.413,96,95,3799,3554,0,0,Java
3816238,10,245.875,96,95,3799,3554,0,0,Java
3816238,11,69.3588,96,95,3799,3554,0,0,Java
3816238,12,34.3,96,95,3799,3554,0,0,Java
3816238,13,15.7895,96,95,3799,3554,1,1,Java
3816238,14,193.579,96,95,3799,3554,1,2,Java
3816238,15,39.0636,96,95,3799,3554,1,3,Java
3816238,16,203.782,96,95,3799,3554,1,4,Java
3816238,17,204.279,96,95,3799,3554,1,5,Java
3816238,18,223.953,96,95,3799,3554,1,6,Java
3816238,19,186.76,96,95,3799,3554,1,7,Java
3816238,20,50.3875,96,95,3799,3554,1,8,Java
3816238,21,74.1708,96,95,3799,3554,1,9,Java
3816238,22,74.45,96,95,3799,3554,1,10,Java
3816238,23,142.846,96,95,3799,3554,1,11,Java
3816238,24,110.934,96,95,3799,3554,1,12,Java
38267641,1,230.224,181,55,11715,9132,0,0,JavaScript
38267641,2,158.447,181,55,11715,9132,0,0,JavaScript
38267641,3,140.2,181,55,11715,9132,0,0,JavaScript
38267641,4,167.367,181,55,11715,9132,0,0,JavaScript
38267641,5,81.5347,181,55,11715,9132,0,0,JavaScript
38267641,6,338.649,181,55,11715,9132,0,0,JavaScript
38267641,7,237.618,181,55,11715,9132,0,0,JavaScript
38267641,8,435.763,181,55,11715,9132,0,0,JavaScript
38267641,9,237.32,181,55,11715,9132,0,0,JavaScript
38267641,10,182.85,181,55,11715,9132,0,0,JavaScript
38267641,11,135.926,181,55,11715,9132,0,0,JavaScript
38267641,12,191.686,181,55,11715,9132,0,0,JavaScript
38267641,13,255.267,181,55,11715,9132,1,1,JavaScript
38267641,14,438.695,181,55,11715,9132,1,2,JavaScript
38267641,15,261.739,181,55,11715,9132,1,3,JavaScript
38267641,16,139.98,181,55,11715,9132,1,4,JavaScript
38267641,17,127.538,181,55,11715,9132,1,5,JavaScript
38267641,18,53.5655,181,55,11715,9132,1,6,JavaScript
38267641,19,125.207,181,55,11715,9132,1,7,JavaScript
38267641,20,177.122,181,55,11715,9132,1,8,JavaScript
38267641,21,194.019,181,55,11715,9132,1,9,JavaScript
38267641,22,99.6915,181,55,11715,9132,1,10,JavaScript
38267641,23,139.117,181,55,11715,9132,1,11,JavaScript
38267641,24,141.885,181,55,11715,9132,1,12,JavaScript
3834332,1,255.676,401,95,18981,15793,0,0,Python
3834332,2,106.432,401,95,18981,15793,0,0,Python
3834332,3,43.7689,401,95,18981,15793,0,0,Python
3834332,4,117.714,401,95,18981,15793,0,0,Python
3834332,5,367.15,401,95,18981,15793,0,0,Python
3834332,6,521.391,401,95,18981,15793,0,0,Python
3834332,7,164.293,401,95,18981,15793,0,0,Python
3834332,8,90.81,401,95,18981,15793,0,0,Python
3834332,9,190,401,95,18981,15793,0,0,Python
3834332,10,106.214,401,95,18981,15793,0,0,Python
3834332,11,277.119,401,95,18981,15793,0,0,Python
3834332,12,71.6133,401,95,18981,15793,0,0,Python
3834332,13,398.514,401,95,18981,15793,1,1,Python
3834332,14,148.609,401,95,18981,15793,1,2,Python
3834332,15,170.302,401,95,18981,15793,1,3,Python
3834332,16,135.971,401,95,18981,15793,1,4,Python
3834332,17,160.442,401,95,18981,15793,1,5,Python
3834332,18,227.334,401,95,18981,15793,1,6,Python
3834332,19,216.406,401,95,18981,15793,1,7,Python
3834332,20,66.3781,401,95,18981,15793,1,8,Python
3834332,21,206.303,401,95,18981,15793,1,9,Python
3834332,22,229.493,401,95,18981,15793,1,10,Python
3834332,23,138.344,401,95,18981,15793,1,11,Python
3834332,24,320.25,401,95,18981,15793,1,12,Python
38602457,1,279.317,167,55,2543,2171,0,0,Java
38602457,2,335.91,167,55,2543,2171,0,0,Java
38602457,3,106.759,167,55,2543,2171,0,0,Java
38602457,4,1209.91,167,55,2543,2171,0,0,Java
38602457,5,669.925,167,55,2543,2171,0,0,Java
38602457,6,217.25,167,55,2543,2171,0,0,Java
38602457,7,799.21,167,55,2543,2171,0,0,Java
38602457,8,514.018,167,55,2543,2171,0,0,Java
38602457,9,651.017,167,55,2543,2171,0,0,Java
38602457,10,654.008,167,55,2543,2171,0,0,Java
38602457,11,732.917,167,55,2543,2171,0,0,Java
38602457,12,2450.5,167,55,2543,2171,0,0,Java
38602457,13,505.897,167,55,2543,2171,1,1,Java
38602457,14,1034.93,167,55,2543,2171,1,2,Java
38602457,15,1100.32,167,55,2543,2171,1,3,Java
38602457,16,535.131,167,55,2543,2171,1,4,Java
38602457,17,176.547,167,55,2543,2171,1,5,Java
38602457,18,1606.68,167,55,2543,2171,1,6,Java
38602457,19,525.864,167,55,2543,2171,1,7,Java
38602457,20,712.917,167,55,2543,2171,1,8,Java
38602457,21,100.867,167,55,2543,2171,1,9,Java
38602457,22,137.875,167,55,2543,2171,1,10,Java
38602457,23,262.061,167,55,2543,2171,1,11,Java
38602457,24,628.765,167,55,2543,2171,1,12,Java
38655056,1,5255.38,192,55,1625,1207,0,0,Rust
38655056,2,1476.71,192,55,1625,1207,0,0,Rust
38655056,3,2018.67,192,55,1625,1207,0,0,Rust
38655056,4,1865.5,192,55,1625,1207,0,0,Rust
38655056,5,116.873,192,55,1625,1207,0,0,Rust
38655056,6,118.096,192,55,1625,1207,0,0,Rust
38655056,7,438.144,192,55,1625,1207,0,0,Rust
38655056,8,508.442,192,55,1625,1207,0,0,Rust
38655056,9,519.4,192,55,1625,1207,0,0,Rust
38655056,10,433.058,192,55,1625,1207,0,0,Rust
38655056,11,451.725,192,55,1625,1207,0,0,Rust
38655056,12,1049.34,192,55,1625,1207,0,0,Rust
38655056,13,432.586,192,55,1625,1207,1,1,Rust
38655056,14,426.3,192,55,1625,1207,1,2,Rust
38655056,15,704.085,192,55,1625,1207,1,3,Rust
38655056,16,340.82,192,55,1625,1207,1,4,Rust
38655056,17,390.1,192,55,1625,1207,1,5,Rust
38655056,18,96.6375,192,55,1625,1207,1,6,Rust
38655056,19,380.727,192,55,1625,1207,1,7,Rust
38655056,20,920.85,192,55,1625,1207,1,8,Rust
38655056,21,65.3533,192,55,1625,1207,1,9,Rust
38655056,22,845.5,192,55,1625,1207,1,10,Rust
38655056,23,473.5,192,55,1625,1207,1,11,Rust
38655056,24,215.111,192,55,1625,1207,1,12,Rust
38696925,1,2626.2,141,55,2199,1928,0,0,Python
38696925,2,2654.83,141,55,2199,1928,0,0,Python
38696925,3,1802,141,55,2199,1928,0,0,Python
38696925,4,303.5,141,55,2199,1928,0,0,Python
38696925,5,956.443,141,55,2199,1928,0,0,Python
38696925,6,1179.33,141,55,2199,1928,0,0,Python
38696925,7,1357.01,141,55,2199,1928,0,0,Python
38696925,8,539.263,141,55,2199,1928,0,0,Python
38696925,9,1002.61,141,55,2199,1928,0,0,Python
38696925,10,894.689,141,55,2199,1928,0,0,Python
38696925,11,305.423,141,55,2199,1928,0,0,Python
38696925,12,1100.86,141,55,2199,1928,0,0,Python
38696925,13,945.927,141,55,2199,1928,1,1,Python
38696925,14,577.219,141,55,2199,1928,1,2,Python
38696925,15,202.908,141,55,2199,1928,1,3,Python
38696925,16,563.356,141,55,2199,1928,1,4,Python
38696925,17,335.74,141,55,2199,1928,1,5,Python
38696925,18,501.413,141,55,2199,1928,1,6,Python
38696925,19,2.3125,141,55,2199,1928,1,7,Python
38696925,20,220.225,141,55,2199,1928,1,8,Python
38696925,21,86.86,141,55,2199,1928,1,9,Python
38696925,22,248.352,141,55,2199,1928,1,10,Python
38696925,23,148.9,141,55,2199,1928,1,11,Python
38696925,24,240.592,141,55,2199,1928,1,12,Python
38829639,1,68.6667,193,57,3726,2589,0,0,Java
38829639,2,384,193,57,3726,2589,0,0,Java
38829639,3,350.438,193,57,3726,2589,0,0,Java
38829639,4,733.821,193,57,3726,2589,0,0,Java
38829639,5,642.118,193,57,3726,2589,0,0,Java
38829639,6,254.744,193,57,3726,2589,0,0,Java
38829639,7,338.643,193,57,3726,2589,0,0,Java
38829639,8,144.645,193,57,3726,2589,0,0,Java
38829639,9,224.516,193,57,3726,2589,0,0,Java
38829639,10,355.323,193,57,3726,2589,0,0,Java
38829639,11,145.4,193,57,3726,2589,0,0,Java
38829639,12,125.324,193,57,3726,2589,0,0,Java
38829639,13,120.5,193,57,3726,2589,1,1,Java
38829639,14,101.37,193,57,3726,2589,1,2,Java
38829639,15,105.046,193,57,3726,2589,1,3,Java
38829639,16,128.204,193,57,3726,2589,1,4,Java
38829639,17,150.976,193,57,3726,2589,1,5,Java
38829639,18,154.169,193,57,3726,2589,1,6,Java
38829639,19,165.94,193,57,3726,2589,1,7,Java
38829639,20,158.231,193,57,3726,2589,1,8,Java
38829639,21,259.88,193,57,3726,2589,1,9,Java
38829639,22,251.939,193,57,3726,2589,1,10,Java
38829639,23,173.949,193,57,3726,2589,1,11,Java
38829639,24,93.0238,193,57,3726,2589,1,12,Java
38982731,1,119.501,335,57,6668,6300,0,0,TypeScript
38982731,2,92.6667,335,57,6668,6300,0,0,TypeScript
38982731,3,108.937,335,57,6668,6300,0,0,TypeScript
38982731,4,52.0659,335,57,6668,6300,0,0,TypeScript
38982731,5,93.3852,335,57,6668,6300,0,0,TypeScript
38982731,6,72.0864,335,57,6668,6300,0,0,TypeScript
38982731,7,63.4559,335,57,6668,6300,0,0,TypeScript
38982731,8,104.144,335,57,6668,6300,0,0,TypeScript
38982731,9,174.944,335,57,6668,6300,0,0,TypeScript
38982731,10,140.599,335,57,6668,6300,0,0,TypeScript
38982731,11,271.2,335,57,6668,6300,0,0,TypeScript
38982731,12,102.101,335,57,6668,6300,0,0,TypeScript
38982731,13,123.23,335,57,6668,6300,1,1,TypeScript
38982731,14,139.144,335,57,6668,6300,1,2,TypeScript
38982731,15,85.4766,335,57,6668,6300,1,3,TypeScript
38982731,16,186.147,335,57,6668,6300,1,4,TypeScript
38982731,17,92.9643,335,57,6668,6300,1,5,TypeScript
38982731,18,175.42,335,57,6668,6300,1,6,TypeScript
38982731,19,118.65,335,57,6668,6300,1,7,TypeScript
38982731,20,150.457,335,57,6668,6300,1,8,TypeScript
38982731,21,288.191,335,57,6668,6300,1,9,TypeScript
38982731,22,336.85,335,57,6668,6300,1,10,TypeScript
38982731,23,108.892,335,57,6668,6300,1,11,TypeScript
38982731,24,62.433,335,57,6668,6300,1,12,TypeScript
39182755,1,321.763,87,55,24480,24137,0,0,PHP
39182755,2,327.351,87,55,24480,24137,0,0,PHP
39182755,3,199.08,87,55,24480,24137,0,0,PHP
39182755,4,169.254,87,55,24480,24137,0,0,PHP
39182755,5,267.216,87,55,24480,24137,0,0,PHP
39182755,6,255.64,87,55,24480,24137,0,0,PHP
39182755,7,270.346,87,55,24480,24137,0,0,PHP
39182755,8,213.196,87,55,24480,24137,0,0,PHP
39182755,9,373.342,87,55,24480,24137,0,0,PHP
39182755,10,78.557,87,55,24480,24137,0,0,PHP
39182755,11,229.266,87,55,24480,24137,0,0,PHP
39182755,12,248.59,87,55,24480,24137,0,0,PHP
39182755,13,263.036,87,55,24480,24137,1,1,PHP
39182755,14,328.175,87,55,24480,24137,1,2,PHP
39182755,15,96.5127,87,55,24480,24137,1,3,PHP
39182755,16,402.826,87,55,24480,24137,1,4,PHP
39182755,17,274.982,87,55,24480,24137,1,5,PHP
39182755,18,101.492,87,55,24480,24137,1,6,PHP
39182755,19,155.92,87,55,24480,24137,1,7,PHP
39182755,20,315.187,87,55,24480,24137,1,8,PHP
39182755,21,231.478,87,55,24480,24137,1,9,PHP
39182755,22,133.767,87,55,24480,24137,1,10,PHP
39182755,23,110.572,87,55,24480,24137,1,11,PHP
39182755,24,59.2814,87,55,24480,24137,1,12,PHP
39532631,1,334,63,54,1696,1502,0,0,Ruby
39532631,2,81.55,63,54,1696,1502,0,0,Ruby
39532631,3,10.4577,63,54,1696,1502,0,0,Ruby
39532631,4,33.1667,63,54,1696,1502,0,0,Ruby
39532631,5,14.8,63,54,1696,1502,0,0,Ruby
39532631,6,10.92,63,54,1696,1502,0,0,Ruby
39532631,7,45.0273,63,54,1696,1502,0,0,Ruby
39532631,8,27.1833,63,54,1696,1502,0,0,Ruby
39532631,9,4.6,63,54,1696,1502,0,0,Ruby
39532631,10,121.8,63,54,1696,1502,0,0,Ruby
39532631,11,62.8714,63,54,1696,1502,0,0,Ruby
39532631,12,4,63,54,1696,1502,0,0,Ruby
39532631,13,85.1429,63,54,1696,1502,1,1,Ruby
39532631,14,10.025,63,54,1696,1502,1,2,Ruby
39532631,15,11.3333,63,54,1696,1502,1,3,Ruby
39532631,16,45.3333,63,54,1696,1502,1,4,Ruby
39532631,17,17.2,63,54,1696,1502,1,5,Ruby
39532631,18,18.5,63,54,1696,1502,1,6,Ruby
39532631,19,97.44,63,54,1696,1502,1,7,Ruby
39532631,20,80,63,54,1696,1502,1,8,Ruby
39532631,21,77,63,54,1696,1502,1,9,Ruby
39532631,22,859,63,54,1696,1502,1,10,Ruby
39532631,23,291,63,54,1696,1502,1,11,Ruby
39532631,24,24,63,54,1696,1502,1,12,Ruby
39575101,1,5.22,132,54,2350,2113,0,0,HTML
39575101,2,34.2263,132,54,2350,2113,0,0,HTML
39575101,3,3.74,132,54,2350,2113,0,0,HTML
39575101,4,7.675,132,54,2350,2113,0,0,HTML
39575101,5,14.945,132,54,2350,2113,0,0,HTML
39575101,6,8.625,132,54,2350,2113,0,0,HTML
39575101,7,14.525,132,54,2350,2113,0,0,HTML
39575101,8,1.35714,132,54,2350,2113,0,0,HTML
39575101,9,6.2,132,54,2350,2113,0,0,HTML
39575101,10,2.225,132,54,2350,2113,0,0,HTML
39575101,11,226.66,132,54,2350,2113,0,0,HTML
39575101,12,441.16,132,54,2350,2113,0,0,HTML
39575101,13,62.7333,132,54,2350,2113,1,1,HTML
39575101,14,6.69231,132,54,2350,2113,1,2,HTML
39575101,15,6.21111,132,54,2350,2113,1,3,HTML
39575101,16,11.7,132,54,2350,2113,1,4,HTML
39575101,17,7.2875,132,54,2350,2113,1,5,HTML
39575101,18,75.7917,132,54,2350,2113,1,6,HTML
39575101,19,14.3,132,54,2350,2113,1,7,HTML
39575101,20,139.8,132,54,2350,2113,1,8,HTML
39575101,21,5.64286,132,54,2350,2113,1,9,HTML
39575101,22,21.2556,132,54,2350,2113,1,10,HTML
39575101,23,67.2,132,54,2350,2113,1,11,HTML
39575101,24,59.5,132,54,2350,2113,1,12,HTML
39698170,1,321.789,147,54,4087,2899,0,0,PHP
39698170,2,386.275,147,54,4087,2899,0,0,PHP
39698170,3,4.525,147,54,4087,2899,0,0,PHP
39698170,4,478.333,147,54,4087,2899,0,0,PHP
39698170,5,323,147,54,4087,2899,0,0,PHP
39698170,6,125.108,147,54,4087,2899,0,0,PHP
39698170,7,541.9,147,54,4087,2899,0,0,PHP
39698170,8,382,147,54,4087,2899,0,0,PHP
39698170,9,730.889,147,54,4087,2899,0,0,PHP
39698170,10,300.836,147,54,4087,2899,0,0,PHP
39698170,11,449.143,147,54,4087,2899,0,0,PHP
39698170,12,151.27,147,54,4087,2899,0,0,PHP
39698170,13,429.638,147,54,4087,2899,1,1,PHP
39698170,14,197.408,147,54,4087,2899,1,2,PHP
39698170,15,279.021,147,54,4087,2899,1,3,PHP
39698170,16,106.647,147,54,4087,2899,1,4,PHP
39698170,17,206.386,147,54,4087,2899,1,5,PHP
39698170,18,565.154,147,54,4087,2899,1,6,PHP
39698170,19,428.483,147,54,4087,2899,1,7,PHP
39698170,20,678.194,147,54,4087,2899,1,8,PHP
39698170,21,973.555,147,54,4087,2899,1,9,PHP
39698170,22,238.645,147,54,4087,2899,1,10,PHP
39698170,23,154.728,147,54,4087,2899,1,11,PHP
39698170,24,194.937,147,54,4087,2899,1,12,PHP
39721486,1,711.22,76,54,2873,2414,0,0,Rust
39721486,2,549,76,54,2873,2414,0,0,Rust
39721486,3,337,76,54,2873,2414,0,0,Rust
39721486,4,115.333,76,54,2873,2414,0,0,Rust
39721486,5,83.8571,76,54,2873,2414,0,0,Rust
39721486,6,2732.2,76,54,2873,2414,0,0,Rust
39721486,7,7468,76,54,2873,2414,0,0,Rust
39721486,8,986,76,54,2873,2414,0,0,Rust
39721486,9,118.5,76,54,2873,2414,0,0,Rust
39721486,10,59.4692,76,54,2873,2414,0,0,Rust
39721486,11,194.062,76,54,2873,2414,0,0,Rust
39721486,12,460.167,76,54,2873,2414,0,0,Rust
39721486,13,554.875,76,54,2873,2414,1,1,Rust
39721486,14,406.2,76,54,2873,2414,1,2,Rust
39721486,15,101.426,76,54,2873,2414,1,3,Rust
39721486,16,252.182,76,54,2873,2414,1,4,Rust
39721486,17,128.602,76,54,2873,2414,1,5,Rust
39721486,18,225.155,76,54,2873,2414,1,6,Rust
39721486,19,191.793,76,54,2873,2414,1,7,Rust
39721486,20,444.729,76,54,2873,2414,1,8,Rust
39721486,21,184.917,76,54,2873,2414,1,9,Rust
39721486,22,188.653,76,54,2873,2414,1,10,Rust
39721486,23,146.789,76,54,2873,2414,1,11,Rust
39721486,24,361.286,76,54,2873,2414,1,12,Rust
40136600,1,408.263,167,55,3964,3898,0,0,Kotlin
40136600,2,1012.21,167,55,3964,3898,0,0,Kotlin
40136600,3,1202.92,167,55,3964,3898,0,0,Kotlin
40136600,4,592.833,167,55,3964,3898,0,0,Kotlin
40136600,5,627.847,167,55,3964,3898,0,0,Kotlin
40136600,6,1233.59,167,55,3964,3898,0,0,Kotlin
40136600,7,2177.64,167,55,3964,3898,0,0,Kotlin
40136600,8,1609.56,167,55,3964,3898,0,0,Kotlin
40136600,9,1556.96,167,55,3964,3898,0,0,Kotlin
40136600,10,1193.94,167,55,3964,3898,0,0,Kotlin
40136600,11,256.675,167,55,3964,3898,0,0,Kotlin
40136600,12,195.407,167,55,3964,3898,0,0,Kotlin
40136600,13,530.541,167,55,3964,3898,1,1,Kotlin
40136600,14,822.652,167,55,3964,3898,1,2,Kotlin
40136600,15,2251.11,167,55,3964,3898,1,3,Kotlin
40136600,16,1420.17,167,55,3964,3898,1,4,Kotlin
40136600,17,563.638,167,55,3964,3898,1,5,Kotlin
40136600,18,520.889,167,55,3964,3898,1,6,Kotlin
40136600,19,846.357,167,55,3964,3898,1,7,Kotlin
40136600,20,411.505,167,55,3964,3898,1,8,Kotlin
40136600,21,210.327,167,55,3964,3898,1,9,Kotlin
