pid,time,pr,contributorsize,ageAtActions,total_commit,total_nonemerge_commit,interventionTRUE,time_after_intervention,language
24677392,8,40,126,64,40000,33929,0,0,C++
24677392,9,41,126,64,40000,33929,0,0,C++
24677392,10,23,126,64,40000,33929,0,0,C++
24677392,11,31,126,64,40000,33929,0,0,C++
24677392,12,11,126,64,40000,33929,0,0,C++
24677392,13,31,126,64,40000,33929,1,1,C++
24677392,14,31,126,64,40000,33929,1,2,C++
24677392,15,47,126,64,40000,33929,1,3,C++
24677392,16,62,126,64,40000,33929,1,4,C++
24677392,17,38,126,64,40000,33929,1,5,C++
24677392,18,37,126,64,40000,33929,1,6,C++
24677392,19,36,126,64,40000,33929,1,7,C++
24677392,20,21,126,64,40000,33929,1,8,C++
24677392,21,33,126,64,40000,33929,1,9,C++
24677392,22,85,126,64,40000,33929,1,10,C++
24677392,23,50,126,64,40000,33929,1,11,C++
24677392,24,32,126,64,40000,33929,1,12,C++
25050844,1,7,176,65,4291,3204,0,0,Swift
25050844,2,5,176,65,4291,3204,0,0,Swift
25050844,3,6,176,65,4291,3204,0,0,Swift
25050844,4,5,176,65,4291,3204,0,0,Swift
25050844,5,11,176,65,4291,3204,0,0,Swift
25050844,6,6,176,65,4291,3204,0,0,Swift
25050844,7,6,176,65,4291,3204,0,0,Swift
25050844,8,2,176,65,4291,3204,0,0,Swift
25050844,9,12,176,65,4291,3204,0,0,Swift
25050844,10,4,176,65,4291,3204,0,0,Swift
25050844,11,3,176,65,4291,3204,0,0,Swift
25050844,12,2,176,65,4291,3204,0,0,Swift
25050844,13,9,176,65,4291,3204,1,1,Swift
25050844,14,3,176,65,4291,3204,1,2,Swift
25050844,15,2,176,65,4291,3204,1,3,Swift
25050844,16,3,176,65,4291,3204,1,4,Swift
25050844,17,3,176,65,4291,3204,1,5,Swift
25050844,18,2,176,65,4291,3204,1,6,Swift
25050844,19,4,176,65,4291,3204,1,7,Swift
25050844,20,9,176,65,4291,3204,1,8,Swift
25050844,21,6,176,65,4291,3204,1,9,Swift
25050844,22,1,176,65,4291,3204,1,10,Swift
25050844,23,4,176,65,4291,3204,1,11,Swift
25050844,24,2,176,65,4291,3204,1,12,Swift
25810742,1,15,21,63,2100,1992,0,0,C#
25810742,2,8,21,63,2100,1992,0,0,C#
25810742,3,6,21,63,2100,1992,0,0,C#
25810742,4,3,21,63,2100,1992,0,0,C#
25810742,5,12,21,63,2100,1992,0,0,C#
25810742,6,24,21,63,2100,1992,0,0,C#
25810742,7,1,21,63,2100,1992,0,0,C#
25810742,8,34,21,63,2100,1992,0,0,C#
25810742,9,21,21,63,2100,1992,0,0,C#
25810742,10,1,21,63,2100,1992,0,0,C#
25810742,11,22,21,63,2100,1992,0,0,C#
25810742,12,43,21,63,2100,1992,0,0,C#
25810742,13,21,21,63,2100,1992,1,1,C#
25810742,14,43,21,63,2100,1992,1,2,C#
25810742,15,41,21,63,2100,1992,1,3,C#
25810742,16,26,21,63,2100,1992,1,4,C#
25810742,17,38,21,63,2100,1992,1,5,C#
25810742,18,28,21,63,2100,1992,1,6,C#
25810742,19,37,21,63,2100,1992,1,7,C#
25810742,20,18,21,63,2100,1992,1,8,C#
25810742,21,35,21,63,2100,1992,1,9,C#
25810742,22,38,21,63,2100,1992,1,10,C#
25810742,23,25,21,63,2100,1992,1,11,C#
25810742,24,20,21,63,2100,1992,1,12,C#
258750,1,62,314,128,9050,8997,0,0,Ruby
258750,2,56,314,128,9050,8997,0,0,Ruby
258750,3,109,314,128,9050,8997,0,0,Ruby
258750,4,87,314,128,9050,8997,0,0,Ruby
258750,5,72,314,128,9050,8997,0,0,Ruby
258750,6,50,314,128,9050,8997,0,0,Ruby
258750,7,77,314,128,9050,8997,0,0,Ruby
258750,8,77,314,128,9050,8997,0,0,Ruby
258750,9,69,314,128,9050,8997,0,0,Ruby
258750,10,69,314,128,9050,8997,0,0,Ruby
258750,11,75,314,128,9050,8997,0,0,Ruby
258750,12,72,314,128,9050,8997,0,0,Ruby
258750,13,72,314,128,9050,8997,1,1,Ruby
258750,14,102,314,128,9050,8997,1,2,Ruby
258750,15,55,314,128,9050,8997,1,3,Ruby
258750,16,97,314,128,9050,8997,1,4,Ruby
258750,17,77,314,128,9050,8997,1,5,Ruby
258750,18,71,314,128,9050,8997,1,6,Ruby
258750,19,53,314,128,9050,8997,1,7,Ruby
258750,20,84,314,128,9050,8997,1,8,Ruby
258750,21,81,314,128,9050,8997,1,9,Ruby
258750,22,63,314,128,9050,8997,1,10,Ruby
258750,23,64,314,128,9050,8997,1,11,Ruby
258750,24,65,314,128,9050,8997,1,12,Ruby
25880891,1,19,390,64,11563,11476,0,0,OCaml
25880891,2,29,390,64,11563,11476,0,0,OCaml
25880891,3,18,390,64,11563,11476,0,0,OCaml
25880891,4,15,390,64,11563,11476,0,0,OCaml
25880891,5,19,390,64,11563,11476,0,0,OCaml
25880891,6,21,390,64,11563,11476,0,0,OCaml
25880891,7,35,390,64,11563,11476,0,0,OCaml
25880891,8,20,390,64,11563,11476,0,0,OCaml
25880891,9,22,390,64,11563,11476,0,0,OCaml
25880891,10,17,390,64,11563,11476,0,0,OCaml
25880891,11,12,390,64,11563,11476,0,0,OCaml
25880891,12,5,390,64,11563,11476,0,0,OCaml
25880891,13,8,390,64,11563,11476,1,1,OCaml
25880891,14,9,390,64,11563,11476,1,2,OCaml
25880891,15,4,390,64,11563,11476,1,3,OCaml
25880891,16,8,390,64,11563,11476,1,4,OCaml
25880891,17,9,390,64,11563,11476,1,5,OCaml
25880891,18,11,390,64,11563,11476,1,6,OCaml
25880891,19,4,390,64,11563,11476,1,7,OCaml
25880891,20,6,390,64,11563,11476,1,8,OCaml
25880891,21,5,390,64,11563,11476,1,9,OCaml
25880891,22,11,390,64,11563,11476,1,10,OCaml
25880891,23,5,390,64,11563,11476,1,11,OCaml
25880891,24,8,390,64,11563,11476,1,12,OCaml
25889802,1,13,66,64,5701,4613,0,0,C++
25889802,2,12,66,64,5701,4613,0,0,C++
25889802,3,10,66,64,5701,4613,0,0,C++
25889802,4,14,66,64,5701,4613,0,0,C++
25889802,5,20,66,64,5701,4613,0,0,C++
25889802,6,26,66,64,5701,4613,0,0,C++
25889802,7,29,66,64,5701,4613,0,0,C++
25889802,8,13,66,64,5701,4613,0,0,C++
25889802,9,10,66,64,5701,4613,0,0,C++
25889802,10,1,66,64,5701,4613,0,0,C++
25889802,11,2,66,64,5701,4613,0,0,C++
25889802,12,14,66,64,5701,4613,0,0,C++
25889802,13,44,66,64,5701,4613,1,1,C++
25889802,14,13,66,64,5701,4613,1,2,C++
25889802,15,27,66,64,5701,4613,1,3,C++
25889802,16,23,66,64,5701,4613,1,4,C++
25889802,17,17,66,64,5701,4613,1,5,C++
25889802,18,30,66,64,5701,4613,1,6,C++
25889802,19,18,66,64,5701,4613,1,7,C++
25889802,20,3,66,64,5701,4613,1,8,C++
25889802,21,3,66,64,5701,4613,1,9,C++
25889802,22,15,66,64,5701,4613,1,10,C++
25889802,23,4,66,64,5701,4613,1,11,C++
25889802,24,5,66,64,5701,4613,1,12,C++
2651634,1,31,101,101,2586,1990,0,0,C#
2651634,2,34,101,101,2586,1990,0,0,C#
2651634,3,12,101,101,2586,1990,0,0,C#
2651634,4,22,101,101,2586,1990,0,0,C#
2651634,5,28,101,101,2586,1990,0,0,C#
2651634,6,25,101,101,2586,1990,0,0,C#
2651634,7,30,101,101,2586,1990,0,0,C#
2651634,8,26,101,101,2586,1990,0,0,C#
2651634,9,15,101,101,2586,1990,0,0,C#
2651634,10,21,101,101,2586,1990,0,0,C#
2651634,11,24,101,101,2586,1990,0,0,C#
2651634,12,15,101,101,2586,1990,0,0,C#
2651634,13,19,101,101,2586,1990,1,1,C#
2651634,14,28,101,101,2586,1990,1,2,C#
2651634,15,29,101,101,2586,1990,1,3,C#
2651634,16,27,101,101,2586,1990,1,4,C#
2651634,17,25,101,101,2586,1990,1,5,C#
2651634,18,43,101,101,2586,1990,1,6,C#
2651634,19,45,101,101,2586,1990,1,7,C#
2651634,20,15,101,101,2586,1990,1,8,C#
2651634,21,17,101,101,2586,1990,1,9,C#
2651634,22,14,101,101,2586,1990,1,10,C#
2651634,23,6,101,101,2586,1990,1,11,C#
2651634,24,3,101,101,2586,1990,1,12,C#
265995,1,32,186,130,9037,6947,0,0,C++
265995,2,22,186,130,9037,6947,0,0,C++
265995,3,46,186,130,9037,6947,0,0,C++
265995,4,21,186,130,9037,6947,0,0,C++
265995,5,29,186,130,9037,6947,0,0,C++
265995,6,24,186,130,9037,6947,0,0,C++
265995,7,26,186,130,9037,6947,0,0,C++
265995,8,14,186,130,9037,6947,0,0,C++
265995,9,26,186,130,9037,6947,0,0,C++
265995,10,12,186,130,9037,6947,0,0,C++
265995,11,18,186,130,9037,6947,0,0,C++
265995,12,42,186,130,9037,6947,0,0,C++
265995,13,34,186,130,9037,6947,1,1,C++
265995,14,21,186,130,9037,6947,1,2,C++
265995,15,21,186,130,9037,6947,1,3,C++
265995,16,26,186,130,9037,6947,1,4,C++
265995,17,23,186,130,9037,6947,1,5,C++
265995,18,26,186,130,9037,6947,1,6,C++
265995,19,16,186,130,9037,6947,1,7,C++
265995,20,39,186,130,9037,6947,1,8,C++
265995,21,55,186,130,9037,6947,1,9,C++
265995,22,34,186,130,9037,6947,1,10,C++
265995,23,25,186,130,9037,6947,1,11,C++
265995,24,43,186,130,9037,6947,1,12,C++
26682105,1,24,459,66,3427,3380,0,0,TypeScript
26682105,2,28,459,66,3427,3380,0,0,TypeScript
26682105,3,12,459,66,3427,3380,0,0,TypeScript
26682105,4,26,459,66,3427,3380,0,0,TypeScript
26682105,5,37,459,66,3427,3380,0,0,TypeScript
26682105,6,51,459,66,3427,3380,0,0,TypeScript
26682105,7,4,459,66,3427,3380,0,0,TypeScript
26682105,8,57,459,66,3427,3380,0,0,TypeScript
26682105,9,55,459,66,3427,3380,0,0,TypeScript
26682105,10,3,459,66,3427,3380,0,0,TypeScript
26682105,11,71,459,66,3427,3380,0,0,TypeScript
26682105,12,84,459,66,3427,3380,0,0,TypeScript
26682105,13,178,459,66,3427,3380,1,1,TypeScript
26682105,14,233,459,66,3427,3380,1,2,TypeScript
26682105,15,151,459,66,3427,3380,1,3,TypeScript
26682105,16,198,459,66,3427,3380,1,4,TypeScript
26682105,17,150,459,66,3427,3380,1,5,TypeScript
26682105,18,118,459,66,3427,3380,1,6,TypeScript
26682105,19,166,459,66,3427,3380,1,7,TypeScript
26682105,20,256,459,66,3427,3380,1,8,TypeScript
26682105,21,145,459,66,3427,3380,1,9,TypeScript
26682105,22,165,459,66,3427,3380,1,10,TypeScript
26682105,23,140,459,66,3427,3380,1,11,TypeScript
26682105,24,48,459,66,3427,3380,1,12,TypeScript
2675355,1,23,150,100,7226,4971,0,0,Java
2675355,2,15,150,100,7226,4971,0,0,Java
2675355,3,22,150,100,7226,4971,0,0,Java
2675355,4,18,150,100,7226,4971,0,0,Java
2675355,5,17,150,100,7226,4971,0,0,Java
2675355,6,9,150,100,7226,4971,0,0,Java
2675355,7,9,150,100,7226,4971,0,0,Java
2675355,8,7,150,100,7226,4971,0,0,Java
2675355,9,16,150,100,7226,4971,0,0,Java
2675355,10,13,150,100,7226,4971,0,0,Java
2675355,11,5,150,100,7226,4971,0,0,Java
2675355,12,9,150,100,7226,4971,0,0,Java
2675355,13,20,150,100,7226,4971,1,1,Java
2675355,14,12,150,100,7226,4971,1,2,Java
2675355,15,15,150,100,7226,4971,1,3,Java
2675355,16,26,150,100,7226,4971,1,4,Java
2675355,17,29,150,100,7226,4971,1,5,Java
2675355,18,1,150,100,7226,4971,1,6,Java
2675355,19,7,150,100,7226,4971,1,7,Java
2675355,20,14,150,100,7226,4971,1,8,Java
2675355,21,18,150,100,7226,4971,1,9,Java
2675355,22,59,150,100,7226,4971,1,10,Java
2675355,23,57,150,100,7226,4971,1,11,Java
2675355,24,30,150,100,7226,4971,1,12,Java
26783295,1,54,199,64,6443,5542,0,0,Lua
26783295,2,35,199,64,6443,5542,0,0,Lua
26783295,3,59,199,64,6443,5542,0,0,Lua
26783295,4,62,199,64,6443,5542,0,0,Lua
26783295,5,60,199,64,6443,5542,0,0,Lua
26783295,6,32,199,64,6443,5542,0,0,Lua
26783295,7,66,199,64,6443,5542,0,0,Lua
26783295,8,56,199,64,6443,5542,0,0,Lua
26783295,9,62,199,64,6443,5542,0,0,Lua
26783295,10,51,199,64,6443,5542,0,0,Lua
26783295,11,61,199,64,6443,5542,0,0,Lua
26783295,12,73,199,64,6443,5542,0,0,Lua
26783295,13,57,199,64,6443,5542,1,1,Lua
26783295,14,53,199,64,6443,5542,1,2,Lua
26783295,15,60,199,64,6443,5542,1,3,Lua
26783295,16,62,199,64,6443,5542,1,4,Lua
26783295,17,48,199,64,6443,5542,1,5,Lua
26783295,18,46,199,64,6443,5542,1,6,Lua
26783295,19,55,199,64,6443,5542,1,7,Lua
26783295,20,81,199,64,6443,5542,1,8,Lua
26783295,21,58,199,64,6443,5542,1,9,Lua
26783295,22,59,199,64,6443,5542,1,10,Lua
26783295,23,38,199,64,6443,5542,1,11,Lua
26783295,24,48,199,64,6443,5542,1,12,Lua
26820798,1,5,261,63,1780,1595,0,0,JavaScript
26820798,2,15,261,63,1780,1595,0,0,JavaScript
26820798,3,13,261,63,1780,1595,0,0,JavaScript
26820798,4,15,261,63,1780,1595,0,0,JavaScript
26820798,5,16,261,63,1780,1595,0,0,JavaScript
26820798,6,16,261,63,1780,1595,0,0,JavaScript
26820798,7,14,261,63,1780,1595,0,0,JavaScript
26820798,8,9,261,63,1780,1595,0,0,JavaScript
26820798,9,16,261,63,1780,1595,0,0,JavaScript
26820798,10,10,261,63,1780,1595,0,0,JavaScript
26820798,11,18,261,63,1780,1595,0,0,JavaScript
26820798,12,5,261,63,1780,1595,0,0,JavaScript
26820798,13,19,261,63,1780,1595,1,1,JavaScript
26820798,14,16,261,63,1780,1595,1,2,JavaScript
26820798,15,10,261,63,1780,1595,1,3,JavaScript
26820798,16,20,261,63,1780,1595,1,4,JavaScript
26820798,17,9,261,63,1780,1595,1,5,JavaScript
26820798,18,9,261,63,1780,1595,1,6,JavaScript
26820798,19,13,261,63,1780,1595,1,7,JavaScript
26820798,20,8,261,63,1780,1595,1,8,JavaScript
26820798,21,12,261,63,1780,1595,1,9,JavaScript
26820798,22,5,261,63,1780,1595,1,10,JavaScript
26820798,23,2,261,63,1780,1595,1,11,JavaScript
26820798,24,4,261,63,1780,1595,1,12,JavaScript
26850443,1,51,390,64,10932,7599,0,0,Rust
26850443,2,74,390,64,10932,7599,0,0,Rust
26850443,3,37,390,64,10932,7599,0,0,Rust
26850443,4,79,390,64,10932,7599,0,0,Rust
26850443,5,61,390,64,10932,7599,0,0,Rust
26850443,6,47,390,64,10932,7599,0,0,Rust
26850443,7,62,390,64,10932,7599,0,0,Rust
26850443,8,93,390,64,10932,7599,0,0,Rust
26850443,9,66,390,64,10932,7599,0,0,Rust
26850443,10,65,390,64,10932,7599,0,0,Rust
26850443,11,74,390,64,10932,7599,0,0,Rust
26850443,12,54,390,64,10932,7599,0,0,Rust
26850443,13,79,390,64,10932,7599,1,1,Rust
26850443,14,79,390,64,10932,7599,1,2,Rust
26850443,15,106,390,64,10932,7599,1,3,Rust
26850443,16,85,390,64,10932,7599,1,4,Rust
26850443,17,46,390,64,10932,7599,1,5,Rust
26850443,18,42,390,64,10932,7599,1,6,Rust
26850443,19,86,390,64,10932,7599,1,7,Rust
26850443,20,57,390,64,10932,7599,1,8,Rust
26850443,21,94,390,64,10932,7599,1,9,Rust
26850443,22,73,390,64,10932,7599,1,10,Rust
26850443,23,66,390,64,10932,7599,1,11,Rust
26850443,24,63,390,64,10932,7599,1,12,Rust
26931359,1,52,148,63,8885,7923,0,0,TypeScript
26931359,2,43,148,63,8885,7923,0,0,TypeScript
26931359,3,119,148,63,8885,7923,0,0,TypeScript
26931359,4,86,148,63,8885,7923,0,0,TypeScript
26931359,5,29,148,63,8885,7923,0,0,TypeScript
26931359,6,66,148,63,8885,7923,0,0,TypeScript
26931359,7,85,148,63,8885,7923,0,0,TypeScript
26931359,8,61,148,63,8885,7923,0,0,TypeScript
26931359,9,58,148,63,8885,7923,0,0,TypeScript
26931359,10,53,148,63,8885,7923,0,0,TypeScript
26931359,11,42,148,63,8885,7923,0,0,TypeScript
26931359,12,83,148,63,8885,7923,0,0,TypeScript
26931359,13,89,148,63,8885,7923,1,1,TypeScript
26931359,14,99,148,63,8885,7923,1,2,TypeScript
26931359,15,166,148,63,8885,7923,1,3,TypeScript
26931359,16,119,148,63,8885,7923,1,4,TypeScript
26931359,17,77,148,63,8885,7923,1,5,TypeScript
26931359,18,88,148,63,8885,7923,1,6,TypeScript
26931359,19,37,148,63,8885,7923,1,7,TypeScript
26931359,20,54,148,63,8885,7923,1,8,TypeScript
26931359,21,45,148,63,8885,7923,1,9,TypeScript
26931359,22,58,148,63,8885,7923,1,10,TypeScript
26931359,23,35,148,63,8885,7923,1,11,TypeScript
26931359,24,54,148,63,8885,7923,1,12,TypeScript
27193779,1,280,439,62,33202,32853,0,0,JavaScript
27193779,2,356,439,62,33202,32853,0,0,JavaScript
27193779,3,393,439,62,33202,32853,0,0,JavaScript
27193779,4,456,439,62,33202,32853,0,0,JavaScript
27193779,5,311,439,62,33202,32853,0,0,JavaScript
27193779,6,287,439,62,33202,32853,0,0,JavaScript
27193779,7,270,439,62,33202,32853,0,0,JavaScript
27193779,8,262,439,62,33202,32853,0,0,JavaScript
27193779,9,272,439,62,33202,32853,0,0,JavaScript
27193779,10,242,439,62,33202,32853,0,0,JavaScript
27193779,11,228,439,62,33202,32853,0,0,JavaScript
27193779,12,337,439,62,33202,32853,0,0,JavaScript
27193779,13,282,439,62,33202,32853,1,1,JavaScript
27193779,14,258,439,62,33202,32853,1,2,JavaScript
27193779,15,347,439,62,33202,32853,1,3,JavaScript
27193779,16,391,439,62,33202,32853,1,4,JavaScript
27193779,17,296,439,62,33202,32853,1,5,JavaScript
27193779,18,308,439,62,33202,32853,1,6,JavaScript
27193779,19,287,439,62,33202,32853,1,7,JavaScript
27193779,20,248,439,62,33202,32853,1,8,JavaScript
27193779,21,261,439,62,33202,32853,1,9,JavaScript
27193779,22,309,439,62,33202,32853,1,10,JavaScript
27193779,23,302,439,62,33202,32853,1,11,JavaScript
27193779,24,256,439,62,33202,32853,1,12,JavaScript
27291507,1,6,128,62,1342,990,0,0,Shell
27291507,2,15,128,62,1342,990,0,0,Shell
27291507,3,8,128,62,1342,990,0,0,Shell
27291507,4,23,128,62,1342,990,0,0,Shell
27291507,5,3,128,62,1342,990,0,0,Shell
27291507,6,5,128,62,1342,990,0,0,Shell
27291507,7,2,128,62,1342,990,0,0,Shell
27291507,8,6,128,62,1342,990,0,0,Shell
27291507,9,5,128,62,1342,990,0,0,Shell
27291507,10,1,128,62,1342,990,0,0,Shell
27291507,11,5,128,62,1342,990,0,0,Shell
27291507,12,13,128,62,1342,990,0,0,Shell
27291507,13,6,128,62,1342,990,1,1,Shell
27291507,14,13,128,62,1342,990,1,2,Shell
27291507,15,11,128,62,1342,990,1,3,Shell
27291507,16,12,128,62,1342,990,1,4,Shell
27291507,17,4,128,62,1342,990,1,5,Shell
27291507,18,9,128,62,1342,990,1,6,Shell
27291507,19,6,128,62,1342,990,1,7,Shell
27291507,20,9,128,62,1342,990,1,8,Shell
27291507,21,13,128,62,1342,990,1,9,Shell
27291507,22,3,128,62,1342,990,1,10,Shell
27291507,23,2,128,62,1342,990,1,11,Shell
27291507,24,4,128,62,1342,990,1,12,Shell
27442967,1,49,389,62,15808,13306,0,0,Ruby
27442967,2,68,389,62,15808,13306,0,0,Ruby
27442967,3,35,389,62,15808,13306,0,0,Ruby
27442967,4,52,389,62,15808,13306,0,0,Ruby
27442967,5,58,389,62,15808,13306,0,0,Ruby
27442967,6,39,389,62,15808,13306,0,0,Ruby
27442967,7,24,389,62,15808,13306,0,0,Ruby
27442967,8,26,389,62,15808,13306,0,0,Ruby
27442967,9,46,389,62,15808,13306,0,0,Ruby
27442967,10,44,389,62,15808,13306,0,0,Ruby
27442967,11,30,389,62,15808,13306,0,0,Ruby
27442967,12,38,389,62,15808,13306,0,0,Ruby
27442967,13,31,389,62,15808,13306,1,1,Ruby
27442967,14,39,389,62,15808,13306,1,2,Ruby
27442967,15,26,389,62,15808,13306,1,3,Ruby
27442967,16,45,389,62,15808,13306,1,4,Ruby
27442967,17,63,389,62,15808,13306,1,5,Ruby
27442967,18,45,389,62,15808,13306,1,6,Ruby
27442967,19,107,389,62,15808,13306,1,7,Ruby
27442967,20,41,389,62,15808,13306,1,8,Ruby
27442967,21,49,389,62,15808,13306,1,9,Ruby
27442967,22,46,389,62,15808,13306,1,10,Ruby
27442967,23,42,389,62,15808,13306,1,11,Ruby
27442967,24,28,389,62,15808,13306,1,12,Ruby
2751199,1,38,253,100,11680,9010,0,0,Java
2751199,2,34,253,100,11680,9010,0,0,Java
2751199,3,39,253,100,11680,9010,0,0,Java
2751199,4,29,253,100,11680,9010,0,0,Java
2751199,5,92,253,100,11680,9010,0,0,Java
2751199,6,92,253,100,11680,9010,0,0,Java
2751199,7,39,253,100,11680,9010,0,0,Java
2751199,8,36,253,100,11680,9010,0,0,Java
2751199,9,79,253,100,11680,9010,0,0,Java
2751199,10,78,253,100,11680,9010,0,0,Java
2751199,11,51,253,100,11680,9010,0,0,Java
2751199,12,27,253,100,11680,9010,0,0,Java
2751199,13,91,253,100,11680,9010,1,1,Java
2751199,14,48,253,100,11680,9010,1,2,Java
2751199,15,54,253,100,11680,9010,1,3,Java
2751199,16,66,253,100,11680,9010,1,4,Java
2751199,17,73,253,100,11680,9010,1,5,Java
2751199,18,76,253,100,11680,9010,1,6,Java
2751199,19,32,253,100,11680,9010,1,7,Java
2751199,20,48,253,100,11680,9010,1,8,Java
2751199,21,46,253,100,11680,9010,1,9,Java
2751199,22,35,253,100,11680,9010,1,10,Java
2751199,23,36,253,100,11680,9010,1,11,Java
2751199,24,49,253,100,11680,9010,1,12,Java
2752522,1,15,217,99,8821,7265,0,0,Java
2752522,2,22,217,99,8821,7265,0,0,Java
2752522,3,47,217,99,8821,7265,0,0,Java
2752522,4,46,217,99,8821,7265,0,0,Java
2752522,5,22,217,99,8821,7265,0,0,Java
2752522,6,55,217,99,8821,7265,0,0,Java
2752522,7,61,217,99,8821,7265,0,0,Java
2752522,8,31,217,99,8821,7265,0,0,Java
2752522,9,23,217,99,8821,7265,0,0,Java
2752522,10,56,217,99,8821,7265,0,0,Java
2752522,11,59,217,99,8821,7265,0,0,Java
2752522,12,34,217,99,8821,7265,0,0,Java
2752522,13,50,217,99,8821,7265,1,1,Java
2752522,14,46,217,99,8821,7265,1,2,Java
2752522,15,32,217,99,8821,7265,1,3,Java
2752522,16,49,217,99,8821,7265,1,4,Java
2752522,17,48,217,99,8821,7265,1,5,Java
2752522,18,75,217,99,8821,7265,1,6,Java
2752522,19,61,217,99,8821,7265,1,7,Java
2752522,20,33,217,99,8821,7265,1,8,Java
2752522,21,40,217,99,8821,7265,1,9,Java
2752522,22,31,217,99,8821,7265,1,10,Java
2752522,23,49,217,99,8821,7265,1,11,Java
2752522,24,50,217,99,8821,7265,1,12,Java
27549019,1,35,284,63,4956,4132,0,0,JavaScript
27549019,2,13,284,63,4956,4132,0,0,JavaScript
27549019,3,11,284,63,4956,4132,0,0,JavaScript
27549019,4,41,284,63,4956,4132,0,0,JavaScript
27549019,5,6,284,63,4956,4132,0,0,JavaScript
27549019,6,17,284,63,4956,4132,0,0,JavaScript
27549019,7,15,284,63,4956,4132,0,0,JavaScript
27549019,8,30,284,63,4956,4132,0,0,JavaScript
27549019,9,48,284,63,4956,4132,0,0,JavaScript
27549019,10,35,284,63,4956,4132,0,0,JavaScript
27549019,11,33,284,63,4956,4132,0,0,JavaScript
27549019,12,27,284,63,4956,4132,0,0,JavaScript
27549019,13,38,284,63,4956,4132,1,1,JavaScript
27549019,14,13,284,63,4956,4132,1,2,JavaScript
27549019,15,30,284,63,4956,4132,1,3,JavaScript
27549019,16,32,284,63,4956,4132,1,4,JavaScript
27549019,17,23,284,63,4956,4132,1,5,JavaScript
27549019,18,12,284,63,4956,4132,1,6,JavaScript
27549019,19,15,284,63,4956,4132,1,7,JavaScript
27549019,20,20,284,63,4956,4132,1,8,JavaScript
27549019,21,35,284,63,4956,4132,1,9,JavaScript
27549019,22,28,284,63,4956,4132,1,10,JavaScript
27549019,23,20,284,63,4956,4132,1,11,JavaScript
27549019,24,17,284,63,4956,4132,1,12,JavaScript
27579614,1,8,86,62,2060,1758,0,0,Go
27579614,2,36,86,62,2060,1758,0,0,Go
27579614,3,26,86,62,2060,1758,0,0,Go
27579614,4,29,86,62,2060,1758,0,0,Go
27579614,5,11,86,62,2060,1758,0,0,Go
27579614,6,32,86,62,2060,1758,0,0,Go
27579614,7,15,86,62,2060,1758,0,0,Go
27579614,8,32,86,62,2060,1758,0,0,Go
27579614,9,21,86,62,2060,1758,0,0,Go
27579614,10,21,86,62,2060,1758,0,0,Go
27579614,11,41,86,62,2060,1758,0,0,Go
27579614,12,31,86,62,2060,1758,0,0,Go
27579614,13,35,86,62,2060,1758,1,1,Go
27579614,14,24,86,62,2060,1758,1,2,Go
27579614,15,8,86,62,2060,1758,1,3,Go
27579614,16,19,86,62,2060,1758,1,4,Go
27579614,17,7,86,62,2060,1758,1,5,Go
27579614,18,24,86,62,2060,1758,1,6,Go
27579614,19,28,86,62,2060,1758,1,7,Go
27579614,20,26,86,62,2060,1758,1,8,Go
27579614,21,8,86,62,2060,1758,1,9,Go
27579614,22,8,86,62,2060,1758,1,10,Go
27579614,23,20,86,62,2060,1758,1,11,Go
27579614,24,19,86,62,2060,1758,1,12,Go
27631673,1,114,292,62,11697,8980,0,0,TypeScript
27631673,2,155,292,62,11697,8980,0,0,TypeScript
27631673,3,139,292,62,11697,8980,0,0,TypeScript
27631673,4,177,292,62,11697,8980,0,0,TypeScript
27631673,5,153,292,62,11697,8980,0,0,TypeScript
27631673,6,130,292,62,11697,8980,0,0,TypeScript
27631673,7,139,292,62,11697,8980,0,0,TypeScript
27631673,8,95,292,62,11697,8980,0,0,TypeScript
27631673,9,97,292,62,11697,8980,0,0,TypeScript
27631673,10,98,292,62,11697,8980,0,0,TypeScript
27631673,11,80,292,62,11697,8980,0,0,TypeScript
27631673,12,90,292,62,11697,8980,0,0,TypeScript
27631673,13,71,292,62,11697,8980,1,1,TypeScript
27631673,14,59,292,62,11697,8980,1,2,TypeScript
27631673,15,43,292,62,11697,8980,1,3,TypeScript
27631673,16,72,292,62,11697,8980,1,4,TypeScript
27631673,17,105,292,62,11697,8980,1,5,TypeScript
27631673,18,75,292,62,11697,8980,1,6,TypeScript
27631673,19,60,292,62,11697,8980,1,7,TypeScript
27631673,20,31,292,62,11697,8980,1,8,TypeScript
27631673,21,77,292,62,11697,8980,1,9,TypeScript
27631673,22,114,292,62,11697,8980,1,10,TypeScript
27631673,23,95,292,62,11697,8980,1,11,TypeScript
27631673,24,97,292,62,11697,8980,1,12,TypeScript
27729926,1,77,229,63,4745,4697,0,0,Java
27729926,2,84,229,63,4745,4697,0,0,Java
27729926,3,79,229,63,4745,4697,0,0,Java
27729926,4,109,229,63,4745,4697,0,0,Java
27729926,5,105,229,63,4745,4697,0,0,Java
27729926,6,64,229,63,4745,4697,0,0,Java
27729926,7,52,229,63,4745,4697,0,0,Java
27729926,8,49,229,63,4745,4697,0,0,Java
27729926,9,111,229,63,4745,4697,0,0,Java
27729926,10,89,229,63,4745,4697,0,0,Java
27729926,11,68,229,63,4745,4697,0,0,Java
27729926,12,56,229,63,4745,4697,0,0,Java
